all_juvenile_victims_and_suspects,any_juvenile_killed,any_juvenile_suspects,any_juvenile_victims,any_killed,any_suspects,date,day_of_week,hour,id,lat,lng,location,summary,time,title,year,year_month
false,false,false,false,false,false,"Oct. 10, 2016",1,22,681,39.745905,-75.551407,"In the area of N. West and W. Ninth streets, Wilmington, DE 19801","A 53-year-old man was shot in the left, lower leg Monday night during a reported robbery near downtown, police said

Officers were called about 10:55 p.m. to the area of Ninth and West streets after receiving an alert from ShotSpotter technology, police said. While officers were arriving, a man with a gunshot wound arrived at Wilmington Hospital.

Police said the man was walking in the area of Ninth and West streets when a man, described as black, about 20-25 years old and wearing dark clothing, approached him and demanded his property. When the man declined to comply, a struggle broke out, ending with the victim being shot as he tried to get away.",10:55 p.m.,Man shot near downtown Monday night,2016,2016-10
false,false,false,false,false,false,"Oct. 11, 2016",2,16,682,39.760746,-75.535263,"In the area of 30th and North Madison streets, Wilmington, DE 19802","A 25-year-old man who was shot in the hip in Wilmington Tuesday ended up at a Philadelphia hospital hours later, police said. 

Officers were called about 4:05 p.m. Tuesday to 30th and North Madison streets and also to the 3100 block of N. Harrison St. for reports of shots fired, police said. When they arrived, they did not locate a shooting scene or a victim.

But shortly after, Delaware State Police were called to a crash involving a shooting victim at Edgemoor Road and Gov. Printz Boulevard. Before troopers arrived, the occupant of the vehicle â who was reported to be shot â fled the scene. 

Several hours later, members of Wilmington police were contacted regarding a man who arrived at Paoli Hospital near Philadelphia with a gunshot wound to the left hip. Preliminary investigation indicates he was the same man involved in the Wilmington-area crash and fled, police said.",4:05 p.m.,Man shot in Ninth Ward ends up in Pa. hospital,2016,2016-10
false,false,false,false,false,false,"Oct. 14, 2016",5,23,683,39.746663,-75.568529,"In the area of W. Third and N. Clayton streets, Wilmington, DE 19805","A 44-year-old man was critically wounded after being shot multiple times, city police said.

Officers responded to the area of W. Third and N. Clayton streets about 11:15 p.m. in reference of a shooting, police said. Upon arrival, officers found a man suffering from gunshot wounds to his torso and leg areas, police said.

The man was treated at the scene by New Castle County paramedics and taken to the Christiana Hospital. He was considered critical, according to police.",11:15 p.m.,"Man, 44, critical after being shot multiple times",2016,2016-10
false,false,false,false,false,true,"Oct. 19, 2016",3,0,684,39.742935,-75.557481,"In the area of W. Fourth and N. Madison streets, Wilmington, DE 19801","Officers responding to Fourth and North Madison streets in reference to a shooting early Wednesday found a 23-year-old woman in the driverâs seat of a vehicle suffering from a gunshot wound to her neck.

The woman was taken to Christiana Hospital, where she was listed as being in critical but stable condition, according to police.

The investigation led to George Flores, 26, being charged with first-degree assault, possession of a firearm by a person prohibited and first-degree reckless endangerment, police said.",12:30 a.m.,"Woman, 23, shot in the neck",2016,2016-10
false,false,false,false,false,false,"Oct. 19, 2016",3,3,685,39.756242,-75.537106,"In the area of 2600 block of N. West St., Wilmington, DE 19802","A 52-year-old woman was shot in early Wednesday.

The woman was shot in the arm about 3:50 a.m. outside a residence in the 2600 block of N. West St. and was inside the home when officers arrived, police said.

The woman was treated by New Castle County paramedics and taken to Christiana Hospital. Police said she was in stable condition.",3:50 a.m.,52-year-old woman shot in arm,2016,2016-10
false,false,false,false,false,false,"Oct. 26, 2016",3,21,686,39.758735,-75.540684,"In the area of 500 block of W. 25th St., Wilmington, DE 19802","Two people were shot Wednesday night in the 500 block of W. 25th St. in Wilmington, according to city police.

Officers were called about 9:15 p.m. to the area for a report of a shooting. When emergency responders arrived, they found an 18-year-old man with a gunshot wound to the chest. He was treated by county paramedics and taken to Christiana Hospital in critical condition, police said.

As police continued to investigate on scene, a 23-year-old man arrived at Wilmington Hospital by private vehicle. He was shot in the right knee and was considered stable.

Police believe the two men were shot on West 25th Street, but the circumstances of the shooting were unclear.",9:15 p.m.,One critically wounded in double shooting,2016,2016-10
false,false,false,true,false,false,"Oct. 28, 2016",5,23,687,39.754392,-75.535574,"In the area of 2600 block of N. Market St., Wilmington, DE 19802","Two 15-year-old boys were shot in Wilmington Friday night, according to Wilmington Police.

Police responded to the 2600 block of N. Market St. about 11:30 p.m. Friday to find two 15-year-old boys suffering from gunshot wounds. One of the victims was shot in his right shoulder. The other was shot in his lower back.

Both were hospitalized in stable condition.",11:30 p.m.,Two 15-year-olds shot on Market Street,2016,2016-10
false,false,false,false,true,false,"Nov. 1, 2016",2,23,688,39.752496,-75.535960,"In the area of 24th and Carter streets, Wilmington, DE 19802","Wilmington police were investigating the fatal shooting of a 31-year-old man. 

Police were called to 24th and Carter streets about 11:10 p.m. Tuesday for a report of a shooting. While in the 200 block of E. 24th St., officers found a man suffering from an apparent gunshot wound to the head.

The man, identified as Cyrel Cannon, was treated at the scene and transported to Christiana Hospital, where he was pronounced dead.",11:10 p.m.,Man fatally shot in the head,2016,2016-11
false,false,false,false,false,false,"Nov. 2, 2016",3,13,689,39.742823,-75.566023,"In the area of Read and South Franklin streets, Wilmington, DE 19805","A man was hospitalized after being shot in the leg Wednesday afternoon near the Hedgeville community. 

Wilmington officers responded to the area of Read and South Franklin streets for reports of a shooting just before 1 p.m. As officers searched for a shooting scene, the 22-year-old victim was located in the 1300 block of Chestnut St. suffering from a gunshot wound.

The victim was hospitalized and was reported to be stable.",1 p.m.,"Man, 22, shot in leg",2016,2016-11
false,false,false,false,false,false,"Nov. 2, 2016",3,19,690,39.743094,-75.562994,"In the area of 200 block of N. Van Buren St., Wilmington, DE 19805","A 24-year-old man arrived at St. Francis Hospital Wednesday evening with several gunshot wounds.

Officers responded to the 200 block of N. Van Buren St. to reports of shots fired about 7:55 p.m. Wednesday. The officers did not find a victim or shooting scene, but within minutes of arriving there they were notified that a shooting victim had arrived at St. Francis Hospital by private vehicle. 

The victim had sustained a gunshot wound to his upper torso, facial area and right leg.",7:55 p.m.,Man arrives at hospital shot up,2016,2016-11
false,false,false,false,false,false,"Nov. 3, 2016",4,2,691,39.757914,-75.539975,"In the area of 400 block of W. 25th St.,  Wilmington, DE 19802","Wilmington's fourth shooting so far this week is believed to have occurred during a home invasion in the city's Ninth Ward neighborhood, police said.

The incident was reported shortly before 2 a.m. in the 400 block of W. 25th St. A 28-year-old man, who was shot in the abdominal area, was reported to be in critical condition. 

The preliminary investigation indicates three males entered the residence and exchanged words with the victim before shooting him and fleeing.",2 a.m.,Man critically wounded in home invasion,2016,2016-11
false,false,false,true,false,false,"Nov. 14, 2016",1,20,692,39.745183,-75.555955,"In the area of Eight and N. Madison streets, Wilmington, DE 19801","A 17-year-old boy was shot in arm as he fled from two robbers in the city's West Center City neighborhood. 

Police were notified of the boy's shooting after he arrived at St. Francis Hospital Monday evening. 

The victim was in the area of Eight and N. Madison streets when he was approached by two suspects who demanded his property at gunpoint, according to a preliminary investigation. As the victim began to flee from the suspects, gunfire erupted and the victim was struck in the left arm.

 Officer's were unable to locate a shooting scene.",8:40 p.m.,Boy shot in arm fleeing from robbers,2016,2016-11
false,false,false,true,false,false,"Nov. 16, 2016",3,18,693,39.740157,-75.564990,"Linden and S. Van Buren streets, Wilmington, DE 19805","A 16-year-old boy was shot in the leg after complying with robbers' demands.

City officers responded to the area of Linden and S. Van Buren streets in reference to a ShotSpotter alert, according to police. Arriving officers found a wounded boy inside a corner store suffering from a gunshot. The boy was treated by paramedics and taken to the A.I. DuPont Children's Hospital, where police said he was stable. 

According to the police investigation, the boy was approached by males wearing dark-colored clothing, who demanded his belongings. After the victim complied, police said he began to flee. That's when the boy heard gunfire and realized he had been struck.",6:30 p.m.,"Boy, 16, shot in leg",2016,2016-11
